Epoch: [RMSE Score] [CRPS Score]
1, [71.34527114 14.41888064 10.5442726   9.15622612], [41.37367058  8.45614047  6.10643576  5.36292345] 
2, [69.62140027 13.70625622  9.9635281   8.70208059], [40.13247521  8.12767231  5.75634085  5.09772816] 
3, [68.75093088  6.91900174  5.21181631  4.67043899], [39.80279106  4.17158989  3.15536405  2.83892792] 
4, [68.42204621  6.57799906  5.15192114  3.72287503], [39.35446339  3.68581455  2.94762536  2.10500085] 
5, [65.78810833  6.80204248  4.93569635  3.49940692], [37.41483225  3.85113886  2.81071453  2.03270018] 
6, [64.70323241  6.06369814  4.27558723  4.08001551], [36.34391211  3.56632951  2.49825428  2.27224745] 
7, [62.72089653  6.64024447  4.95992195  2.95238846], [34.2671297   3.7482142   2.75268537  1.8159116 ] 
8, [60.19275853  5.9918814   4.43681336  3.4328796 ], [32.50231073  3.36492896  2.4709552   1.91335025] 
9, [59.84424291  5.96968133  3.74754861  3.42662802], [31.62268392  3.42418723  2.13841942  1.9214707 ] 
10, [56.51386776  5.78004659  3.59378981  3.63476471], [30.60448805  3.28887013  2.03241107  2.07952107] 
11, [58.79309588  5.14598341  3.43822834  3.85462417], [32.92566697  2.83171783  1.94651719  2.19217193] 
12, [55.37958588  5.12833607  3.49355574  3.88141556], [30.68512075  2.89617929  1.97503789  2.20575744] 
13, [57.36856605  5.19924558  3.51666216  3.66265272], [30.89552142  2.83728027  2.00644581  2.07122431] 
14, [56.04904917  4.95275507  3.48160203  3.80454223], [30.82055686  2.73608509  1.97634378  2.14137349] 
15, [54.15237145  6.81364946  3.25862797  3.01716328], [28.34412782  4.01325659  2.17517285  1.78857272] 
16, [52.84964583  5.29806046  3.49788329  3.57795547], [26.90760307  2.9090258   2.06747386  2.00133472] 
17, [52.18918646  5.11707769  4.02602523  4.16654308], [28.0874998   2.7455004   2.36824625  2.40067315] 
18, [51.07823075  4.84514839  3.4638455   3.84094336], [26.37454938  2.63338883  2.00366515  2.25853127] 
19, [53.87030981  4.81231555  3.03890477  3.3712894 ], [30.17607107  2.70771646  1.75142736  1.92234146] 
20, [51.03125571  4.38882923  3.20986381  3.32091185], [26.86392594  2.41134601  1.81623344  1.8699122 ] 
21, [53.20540102  4.48828756  3.20436034  2.9232608 ], [27.82922395  2.50690457  1.82293722  1.63449103] 
22, [50.64139684  4.51221233  2.99715474  2.8550269 ], [25.73234258  2.52207142  1.69515171  1.58270282] 
23, [49.71016794  4.12220862  2.95058225  2.87429344], [26.40914018  2.33410593  1.67239966  1.61313244] 
24, [49.33973702  3.82953509  3.10101129  3.06853648], [26.00979443  2.07157671  1.77976719  1.7245265 ] 
25, [53.44209657  3.89189913  2.8536257   2.8480325 ], [27.24026845  2.18586317  1.62063313  1.56920758] 
26, [49.55990733  4.07079841  2.72177972  2.78221898], [26.27791005  2.35835592  1.54703038  1.55321476] 
27, [49.48749401  3.91443086  2.95213249  2.67415673], [25.85201089  2.29557992  1.66479955  1.45144176] 
28, [51.58979888  4.22321759  2.70498833  2.81451613], [26.18852724  2.49716562  1.53611318  1.57335738] 
29, [49.56273038  4.12422175  2.78985855  2.76754943], [25.87976568  2.33386193  1.57440456  1.51650336] 
30, [49.72932348  3.9005936   3.06539916  2.79357615], [27.18157883  2.08709367  1.7798472   1.54833563] 
31, [49.23608341  3.6484693   3.14922838  3.17952773], [26.34257802  1.9507029   1.80375456  1.78120954] 
32, [50.08523384  3.62548973  2.83756146  2.83804588], [26.96779382  1.97916151  1.61674879  1.57125613] 
33, [49.23585376  3.80193894  2.72557771  2.61660448], [24.96806933  2.06195832  1.57649364  1.43661679] 
