Epoch: [RMSE Score] [CRPS Score]
1, [70.81217269 14.48153609 10.54637057  9.4419739 ], [40.88760891  8.51071167  6.11493748  5.52425551] 
2, [70.4814163  14.1920278  10.41571446  9.36886392], [40.73026892  8.37267385  6.02160942  5.54507632] 
3, [67.69114909  9.2763211   7.38230987  7.01287505], [38.80920052  5.19599318  4.21025783  4.00622835] 
4, [66.19045107  6.04408357  4.98694363  4.51860346], [37.26755524  3.44408456  2.80736417  2.49951177] 
5, [64.83065256  6.08893715  4.88793034  4.16259263], [36.67461914  3.42403492  2.79416204  2.37406892] 
6, [61.85160449  7.06374945  5.33661283  4.67459885], [33.39220326  3.88013197  3.22650088  2.71242916] 
7, [59.07843779  6.38311635  5.11317161  3.78626056], [30.80264936  3.78152987  2.90813696  2.49192992] 
8, [59.92271631  5.54277737  4.69906856  3.48056453], [32.42206272  3.11890049  2.71298451  2.24797468] 
9, [61.81498986  5.74294888  4.68225071  3.76493863], [34.59392116  3.13913702  2.67763672  2.15948308] 
10, [56.99558784  4.91054039  4.59863633  3.14712471], [28.91347659  2.69023197  2.6297198   1.83150458] 
11, [55.79089173  5.16440896  4.48688279  3.20363576], [30.37748716  2.925138    2.54127134  1.86802429] 
12, [53.9672542   5.43342183  4.27998374  3.15769233], [29.55607179  2.99199282  2.52489704  1.82008041] 
13, [52.97268813  4.7563339   3.79484306  3.15271467], [26.31507705  2.52724599  2.16295781  1.78063634] 
14, [52.00903059  4.91411829  4.7642513   3.48252472], [26.63271107  2.57292209  2.84315557  1.97623074] 
15, [51.25190358  5.23673104  3.75729603  3.43528953], [27.35344601  2.75404631  2.12238402  1.94612593] 
16, [53.1886287   4.8303082   3.33467018  2.97073641], [29.10654817  2.62151997  1.90788533  1.70601693] 
17, [53.72138834  4.52995119  3.43634544  2.8666923 ], [28.25774987  2.46870118  1.93210222  1.63366402] 
18, [53.19555341  4.30002454  3.92474502  2.99473326], [27.80029025  2.25122902  2.23069919  1.70081488] 
19, [50.50632755  4.20832064  3.55933208  2.91753695], [27.18317305  2.29413841  2.00883652  1.67318425] 
20, [50.32949161  3.93964468  3.0412293   2.66975324], [25.67690643  2.06734927  1.70838634  1.51173585] 
21, [50.0073061   4.11021704  3.03037583  2.62307139], [25.21722665  2.2177921   1.69969606  1.48203436] 
22, [50.49896275  3.75660384  3.00069808  2.65860822], [26.02674564  2.04511521  1.70192796  1.47541738] 
23, [48.74360624  3.68186114  2.98199871  2.59746779], [25.5324759   1.91607079  1.70150589  1.43363224] 
24, [49.26149999  3.60748406  3.01673576  2.80710609], [25.87311651  1.95744696  1.77663071  1.5674247 ] 
25, [54.27901677  4.40203898  3.00546786  2.57986915], [26.82231646  2.49473566  1.70090917  1.45852429] 
26, [49.46966494  3.44508202  2.53268888  2.66183718], [25.18416185  1.88069957  1.43528112  1.47705008] 
27, [49.15142053  3.5347982   2.54890132  2.48133729], [25.91262586  1.91285356  1.43633128  1.3560252 ] 
28, [48.96649315  3.29591718  2.47474597  2.50203606], [26.44570802  1.77895647  1.38972582  1.39067976] 
