Epoch: [RMSE Score] [CRPS Score]
1, [91.59068909 12.44071306  9.78263441  8.85367552], [50.94578184  7.25740077  5.6841652   5.12569654] 
2, [90.38064263 12.81474719 10.30210872  9.49885413], [49.72638096  7.50191687  5.97163814  5.55471867] 
3, [89.31821729 11.09441395  9.38281063  9.08350986], [47.27362732  6.4553725   5.39201903  5.24834259] 
4, [85.00784991  7.69477854  5.76537683  5.43222856], [45.0681616   4.43214462  3.38671061  3.03563051] 
5, [82.92948018  9.26351481  5.61964584  6.08250476], [45.36173502  5.3850256   3.29210882  3.34785851] 
6, [83.20836187  5.92002313  5.34258839  5.66539835], [43.85091251  3.65738681  3.11996679  3.21457433] 
7, [80.24702538  6.59549233  6.10143523  5.64747482], [43.10365748  3.76724585  3.54480956  3.22884126] 
8, [79.55382113  5.58371547  6.64177119  6.06274837], [42.49830343  3.23010509  3.90533804  3.48997496] 
9, [79.81934932  9.23716103  6.30471495  4.70724515], [41.1226683   5.81537027  3.51919864  2.65699353] 
10, [75.76775418  7.07033056  6.83792779  6.63673552], [40.65204214  4.06730993  3.84254765  3.73489508] 
11, [80.1923953   6.46813109  6.89937769  5.31479977], [40.97439608  4.25175093  3.95478085  3.09354838] 
12, [72.52656098  6.18307266  5.96478268  5.33042154], [37.8148575   3.9167462   3.41853597  3.06112053] 
13, [74.35568692  6.31235809  5.69187175  5.0507992 ], [38.88048354  3.77231237  3.23744642  2.84596669] 
14, [75.68480802  6.90480876  4.77926029  4.50436529], [42.51056433  4.07893889  2.65041946  2.52299533] 
15, [82.5919874   6.36928633  4.25794324  4.55326265], [42.80688718  3.74231604  2.47112634  2.57293159] 
16, [76.86863403  5.60097804  4.00091608  4.41701889], [40.56171307  3.25953702  2.29518129  2.52311554] 
17, [75.9772601   5.33315443  3.85157014  4.65120813], [41.45629849  3.11817673  2.1885871   2.65318035] 
18, [77.04926236  5.69449448  4.05641792  4.67546395], [42.02726671  3.34661759  2.31953     2.61447551] 
19, [81.03292249  5.67197583  3.41215304  4.54174054], [43.22940021  3.32555355  1.9369311   2.53504509] 
20, [77.13861688  5.85198598  4.01302176  4.36234239], [41.28227637  3.44632671  2.32274539  2.47201086] 
21, [80.29448819  5.10364078  4.36012912  4.84063251], [43.48657163  2.98260656  2.48564922  2.78802713] 
22, [74.50630947  5.1029465   3.59053399  4.71314548], [41.22134475  2.97745098  2.03514078  2.64921959] 
23, [78.33689548  5.05938154  4.06082008  4.36753524], [45.42408873  3.06088832  2.28692101  2.44623882] 
24, [80.58377775  6.78550627  3.25767047  4.20364396], [44.0257439   4.27278122  1.84634802  2.38132406] 
25, [79.81351757  5.82169859  3.71119504  4.17161312], [41.79386392  3.42700987  2.10581895  2.38672987] 
