Epoch: [RMSE Score] [CRPS Score]
1, [92.90356103 18.52089517 14.38652178 12.52788244], [51.30676016 11.51355635  9.01123511  7.80145696] 
2, [81.70380981  4.84732166  3.92876016  8.90486376], [43.92506182  4.10649756  2.58163277  5.21468048] 
3, [141.52635357  14.83254206   4.61622427   5.70550271], [84.1056977   8.76753526  2.63193495  3.3465768 ] 
4, [105.84769735   6.10463409   5.25458613   5.08324014], [61.98754519  3.76346898  3.28788578  2.83758898] 
5, [83.49401681  8.04207841  8.58415366  5.43418129], [43.31872659  4.66283574  5.81421861  3.12605785] 
6, [84.69727015  6.707458   12.90470826  6.68171891], [43.05320311  3.81332271  8.70474258  4.02608822] 
7, [88.38271278 10.54868037  3.55814219  5.73339794], [45.66747712  6.67521622  2.40011462  3.31527336] 
8, [83.86497838  4.34877151  7.06666174  4.9385992 ], [43.27665087  2.46346755  4.3571282   2.78811515] 
9, [81.54081244  6.75277143  3.65060569  5.71623798], [40.85642784  4.34897995  2.13394802  3.26098627] 
10, [81.59726091  5.06986557  4.34992133  3.91796916], [43.05357116  3.1310285   2.47505007  2.18238112] 
11, [81.65998063  5.08412379  6.93050189  4.55624777], [42.01620642  2.96129167  4.08779135  2.61354073] 
12, [81.73440438  4.01810618  4.61226617  4.72815179], [44.98736991  2.3083159   2.66506821  2.68091373] 
13, [77.41419044  4.45254851  3.24196236  3.89051489], [39.57931523  2.52502427  2.94039295  2.2333439 ] 
14, [98.41679754  3.56085858  4.67132017  3.61255963], [57.8408569   2.28184282  2.68952347  1.97711678] 
15, [77.728951    4.82463612  3.14457814  4.86721331], [42.94474241  2.85089611  1.97832362  3.47105703] 
16, [78.3307083   4.61445492  4.80948832  3.77105361], [39.37647986  2.62327779  2.82227653  2.16474151] 
17, [82.6380936   5.19394276  3.01242468  3.4944623 ], [42.21247354  3.07807979  1.7416293   1.95832591] 
18, [73.3962904   3.70079336  3.88566946  5.70523313], [38.18888834  2.16922044  2.20794222  3.50381857] 
19, [74.26613414  3.52779895  3.75705302  3.40100788], [41.6806843   2.00842894  2.18791524  1.94077574] 
20, [72.58259719  6.11305535  8.14990098  6.25370731], [38.09031159  3.63173121  4.98554944  4.14984296] 
21, [76.43808035  6.82084731  2.56705653  3.03166127], [39.64421771  4.26077994  1.84724305  1.66702255] 
22, [74.47868275  3.94209772  4.2955692   3.18255762], [38.88389101  2.14085707  2.5657063   1.74678353] 
23, [74.14704945  4.48272443  4.5190699   7.35110652], [37.56844257  2.43574458  2.66625141  4.97896692] 
24, [77.34857151  4.79094772  2.51129458  2.94684781], [42.32502134  2.91200037  1.43144264  1.67531661] 
25, [79.43467393  3.40762064  2.41068121  4.23895801], [40.93109537  1.94767783  1.58311705  2.55307677] 
26, [70.78083031  3.65809442  5.34903484  3.42514194], [37.53887482  1.95412417  3.46709857  1.95610475] 
27, [71.78624084  4.51173899  2.18535572  3.11651649], [36.0507041   2.61409424  1.38334943  1.76076838] 
28, [75.01171677  5.9011127   5.84612761  3.80937006], [37.62630215  3.35011219  3.46446844  2.32209677] 
29, [72.83458859  4.36197548  2.41702502  3.0880303 ], [36.49903925  2.51190322  1.53739489  2.0001279 ] 
30, [73.91898139  3.7734379   2.29313347  3.23020218], [38.99138921  2.11452181  1.34938795  1.79200133] 
31, [70.50658518  3.57018629  2.78914637  3.03007001], [38.31320833  1.9780766   1.60171901  1.69818937] 
32, [71.84941847  4.1370093   2.70203572  3.15874863], [36.29840955  2.38332368  1.83293035  1.77082387] 
33, [72.73298725  6.91190969  2.11425637  4.75724995], [36.9139704   4.07591608  1.34560567  2.9000002 ] 
34, [69.70019117  4.149081    2.86007889  2.87332613], [36.59213681  2.41921339  1.65367343  1.57472099] 
35, [70.98044709  4.50528087  3.27300966  3.00233992], [36.63118763  2.47016455  1.88303387  1.64759784] 
