Epoch: [RMSE Score] [CRPS Score]
1,[97.53259079 18.86607775 14.89319931 11.92734931],[54.92959938 11.99406543  9.39099377  7.41536673],137.4020538330078,137.4020538330078,1
2,[95.26059232 21.21020379 15.86937703 12.56403728],[53.12937093 14.14919971 10.42871609  7.99768799],131.8402328491211,131.8402328491211,2
3,[99.03837142 10.50478482  7.83818795  7.06852688],[56.27914524  5.96685644  4.41038845  4.01610647],112.36846499972873,112.36846499972873,3
4,[97.84185191  4.16641178  4.43248221  4.33003697],[56.17769403  2.56100022  2.60965989  2.46955926],87.62624231974284,87.62624231974284,4
5,[92.09458089  4.40825068  4.08103581  4.30163254],[48.05597168  2.52089364  2.36950709  2.43113794],76.37796783447266,76.37796783447266,5
6,[88.79181792  5.15106639  4.42850977  4.24383394],[47.24687019  2.89077324  2.55994952  2.40186329],65.01618745591905,65.01618745591905,6
7,[85.3093082   6.10263952  3.96276063  4.2994706 ],[43.85155274  3.62794634  2.30523646  2.4166208 ],64.90866343180339,64.90866343180339,7
8,[81.16764733  4.38199681  3.84678725  4.34858005],[42.1528571   2.56989852  2.19011933  2.44587621],61.95114856296115,61.95114856296115,8
9,[80.30666933  4.23923368  3.59039312  4.25009816],[42.09557954  2.36924846  2.0094133   2.37693832],52.143344455295136,52.143344455295136,9
10,[81.4656959   3.97986391  3.82596736  4.55410616],[43.75942748  2.25008198  2.1370486   2.53888149],53.51454501681857,52.143344455295136,9
11,[81.5180737   6.08294495  6.21659162  5.04930721],[41.35903922  3.4036768   3.70651216  2.88921397],76.34230719672308,52.143344455295136,9
12,[82.48877777  5.36377043  5.14168791  4.38236365],[43.30090208  2.98931277  2.98459927  2.61868813],63.22589662339952,52.143344455295136,9
13,[86.12521505  4.14174334  3.73029414  4.06782427],[43.53470288  2.33365922  2.15986488  2.27874441],49.374212476942276,49.374212476942276,13
14,[82.80993904  3.89183755  3.57299923  4.08244559],[42.32017598  2.16595514  1.98333204  2.281707  ],41.929428312513565,41.929428312513565,14
15,[81.73469983  3.90971869  3.75624021  4.54652837],[42.07122239  2.17533463  2.12106812  2.56582558],35.295531802707245,35.295531802707245,15
16,[80.86566867  4.20317748  3.59189937  4.89294738],[42.25286823  2.4213164   2.09864916  2.76245629],35.53937445746528,35.295531802707245,15
17,[80.07248115  5.0817685   3.55255842  3.90612778],[40.74571339  3.09807715  2.01312029  2.26508265],32.08572631412082,32.08572631412082,17
18,[79.41178689  3.7436851   3.28100295  3.61545609],[41.03975442  2.02380145  1.84286992  2.00372031],28.61068770620558,28.61068770620558,18
19,[82.43716679  3.91862137  4.47841982  3.1749098 ],[43.1067951   2.10854666  2.60935903  1.70156659],23.50651552942064,23.50651552942064,19
20,[81.7348458   3.6392524   3.68672833  3.31481008],[41.93743995  1.95141348  2.19979564  1.76072813],28.562805387708877,23.50651552942064,19
21,[80.158184    3.38601526  3.23471855  3.3766408 ],[42.69946823  1.82148572  1.84783223  1.81459036],23.27649982770284,23.27649982770284,21
22,[80.35181659  3.94124983  3.36124563  3.2519235 ],[42.10611037  2.14321137  1.86179465  1.74830732],16.88951739337709,16.88951739337709,22
23,[81.54523226  3.85030188  3.17430012  3.18562387],[43.56502479  2.08052566  1.78814603  1.73510979],9.434962603780958,9.434962603780958,23
24,[82.31905999  3.84912535  3.7974375   3.16447167],[42.0693544   2.2094203   2.12119471  1.73177884],8.024475680457222,8.024475680457222,24
25,[80.4234833   3.85982966  3.41838106  3.59437199],[41.04354401  2.20793646  1.91981561  2.1302355 ],4.004420611593458,4.004420611593458,25
26,[79.19492861  3.64444554  2.93175778  3.12382953],[40.98041646  1.94121814  1.64624168  1.67199274],2.7933550278345742,2.7933550278345742,26
27,[78.81887606  3.98207629  3.39653036  3.18804534],[40.23637871  2.31981847  1.87270936  1.70645153],16.400016480022007,2.7933550278345742,26
28,[79.94790791  4.16369998  3.12061448  3.1157277 ],[40.59987229  2.28170144  1.79037704  1.69682663],16.765282372633617,2.7933550278345742,26
29,[77.32949977  3.7222202   2.94346121  3.19741462],[40.59547309  2.05948713  1.67645081  1.74022322],11.451177385118273,2.7933550278345742,26
30,[77.48460704  3.82720546  3.03956698  3.17809391],[39.58937663  2.217027    1.69113518  1.72190229],2.4356540309058294,2.4356540309058294,30
31,[73.81540095  3.37008107  2.54678025  3.45728875],[38.42198098  1.78255467  1.57022693  1.88532007],5.517791456646389,2.4356540309058294,30
32,[76.06285626  3.52535394  2.60805627  3.53689332],[40.82569474  1.84178198  1.48648614  2.02489332],7.13874790403578,2.4356540309058294,30
33,[78.45799714  3.49712614  2.47576484  3.04253731],[40.03101421  1.83463995  1.38606753  1.64004059],1.966152356730567,1.966152356730567,33
34,[78.64366329  3.55125772  2.41561914  2.9718354 ],[40.01686297  1.88461171  1.37204994  1.61027949],-3.2291328807671866,-3.2291328807671866,34
35,[76.9144065   3.41972712  2.41407701  3.03348413],[39.76033028  1.85857821  1.36651649  1.63817649],-9.802477114730412,-9.802477114730412,35
36,[75.5126303   3.43696023  2.36111075  3.1674664 ],[38.84210787  1.83237379  1.32403043  1.7569801 ],-14.983812385135227,-14.983812385135227,36
37,[75.96642959  3.46153027  2.31191585  3.2189786 ],[39.75088928  1.82575548  1.30021721  1.84791051],-18.599947055180866,-18.599947055180866,37
38,[75.24204613  3.65400941  2.2233901   3.01993422],[38.40716579  1.94568988  1.26556078  1.62108399],-15.333150492774116,-18.599947055180866,37
39,[75.44020587  3.42892625  2.42998585  3.18743392],[38.40341314  1.84678289  1.36782239  1.71458316],-10.906303670671251,-18.599947055180866,37
