Epoch: [RMSE Score] [CRPS Score]
1, [81.15086529 15.78137058 13.96355412 12.36088783], [43.37684012  9.42330595  8.55181595  7.58293366] 
2, [79.48677948 14.45952717 13.57580116 12.00914324], [42.75116455  8.75660797  8.38064973  7.39677733] 
3, [79.17391474  8.60680513  9.75656321  7.68820183], [43.24080906  5.22497154  5.66951344  4.36857578] 
4, [81.98762113  5.8114763   5.34312666  5.37300818], [43.95146237  3.4275802   3.0176168   3.00817557] 
5, [75.92721752  5.39008259  5.13103983  4.28198644], [39.62835639  3.06547834  2.9068846   2.38386167] 
6, [75.70396141  5.5016109   7.33163989  5.26829899], [38.11776482  3.27652582  4.43227908  3.00228453] 
7, [72.3474327   4.1823456   5.13874892  3.84705323], [36.04107105  2.26390933  2.95403727  2.19744911] 
8, [72.05412767  4.20016744  4.7028739   3.62982104], [36.77722526  2.30762686  2.76184395  2.02221681] 
9, [70.21034898  3.78263281  4.69616997  3.70412426], [35.1137278   2.20659416  2.62407604  2.04141965] 
10, [72.39670483  3.73348223  5.47999617  4.18559544], [35.55994289  2.33240738  3.22529892  2.31546334] 
11, [68.5737496   3.7293725   4.41679363  3.9579081 ], [34.10742812  2.03692611  2.47632885  2.25233189] 
12, [67.68702716  3.07127005  4.31698122  4.01518729], [34.67956339  1.68955181  2.55153495  2.17475289] 
13, [67.66722224  3.24992938  3.87595207  3.52668675], [33.56314576  1.75828382  2.17054721  1.9679173 ] 
14, [69.37739215  2.4928406   3.94269897  3.74857018], [34.71309832  1.39488663  2.22186283  2.06224441] 
15, [65.61733726  4.02056571  5.6361013   4.02247825], [33.78321475  2.2514367   3.32487809  2.2512779 ] 
16, [70.52359607  3.02464398  4.25177077  3.3337568 ], [35.19742966  1.82433712  2.37016773  1.91940008] 
17, [66.64384257  3.18079427  3.60253298  3.53274359], [33.79961156  1.82194045  2.01041369  1.98547069] 
18, [63.60530245  2.54965128  3.91433212  3.35451148], [32.32683537  1.41916271  2.22417732  1.92441814] 
19, [66.38712628  2.50472379  4.23148294  3.3267001 ], [33.40745348  1.41563834  2.45803609  1.83338243] 
20, [65.84772091  2.45794072  3.28044941  3.17936256], [33.37456209  1.34693334  1.84060863  1.74118247] 
21, [66.47512123  2.79679606  3.35087054  3.34747896], [33.25687867  1.5205967   1.88070203  1.86792861] 
22, [67.4972081   2.97196825  4.21955481  3.35621512], [33.8122012   1.67719802  2.42463116  1.8889601 ] 
23, [65.96846438  2.81909071  3.90788594  3.39785352], [34.06153958  1.57007633  2.30534142  2.00208054] 
24, [64.92818698  2.56544743  3.3150962   3.3856194 ], [33.61054486  1.47624237  1.8153993   1.89041534] 
25, [67.59897355  6.01019089  3.61269136  5.18517727], [34.32247351  3.65909969  2.04700507  3.06850187] 
26, [68.1261396   3.51998221  3.42819368  3.67922196], [34.88517351  1.99658044  1.88895097  2.080683  ] 
27, [65.64642319  2.79582411  3.19209534  3.10564844], [33.6518454   1.56169571  1.80801456  1.80206157] 
28, [67.9196333   2.79183267  3.57639843  2.95536395], [35.12045109  1.5318503   2.05074656  1.71751502] 
29, [67.68822987  2.5467037   3.16981155  3.03250559], [34.20501581  1.42199345  1.77564133  1.74774676] 
30, [66.5981613   2.39061267  3.05027817  3.00311039], [34.03618941  1.25722855  1.71366791  1.73157677] 
31, [65.72573215  2.50220237  3.29634179  3.2611784 ], [33.56461415  1.3593884   1.8598434   1.89845257] 
32, [68.80279114  3.01467766  3.21757975  2.99006964], [34.73797276  1.71329903  1.85599001  1.67472978] 
33, [67.34560696  2.72726731  2.60866069  3.8245659 ], [34.09673466  1.53822197  1.44077927  2.20344542] 
34, [65.22751518  2.64478153  3.00777324  3.05517471], [33.42502117  1.42297641  1.64786971  1.69799324] 
35, [65.55782484  7.10612686  2.91955457  3.20822084], [32.99265608  4.08247305  1.6489676   1.85352494] 
36, [65.76872806  4.43899248  2.86814065  3.28075138], [32.60351669  2.72026627  1.61881092  1.95492119] 
37, [67.34682355  3.4734435   2.91528495  3.16477895], [34.39481207  2.03984984  1.61945421  1.83706557] 
38, [67.53386106  2.86907601  2.88336508  2.89629969], [34.37954274  1.62516329  1.6012984   1.67872398] 
39, [68.3127419   3.13722998  3.18140781  3.19837613], [34.29051885  1.7235564   1.7767778   1.88511177] 
40, [69.84937996  3.02152042  4.46752654  3.74166087], [35.23378346  1.72786865  2.63929204  2.21369178] 
41, [66.66829216  2.70701058  2.67149044  2.85092445], [34.03084841  1.51573246  1.52976559  1.58493944] 
42, [70.61243861  2.70937361  3.31615298  2.80188934], [35.34703502  1.50368989  1.85968514  1.58780919] 
43, [67.96915391  2.91530924  2.72651207  2.88389541], [34.90803479  1.58867932  1.50965998  1.66454908] 
44, [67.4927279   2.68125107  2.68072395  3.04739989], [34.5163733   1.46586144  1.47684422  1.8098075 ] 
45, [68.01561283  2.67955098  2.55562142  2.95062827], [34.75413237  1.44070201  1.4052502   1.74734296] 
46, [68.18945689  2.86742972  2.57255159  2.88393319], [35.39634334  1.53764436  1.4169173   1.68655613] 
47, [68.68570766  2.58445528  2.72247807  2.80055892], [35.47894738  1.41688301  1.49791055  1.56265316] 
48, [70.14839759  2.49385799  3.00918168  3.11715358], [35.14399796  1.37611095  1.68085017  1.69512756] 
49, [68.68539749  2.88248293  2.81331273  3.28219669], [34.56364484  1.56491835  1.5676156   1.81305171] 
50, [69.6888701   2.61445672  2.96391335  3.24624861], [36.40174221  1.42226012  1.6638976   1.80034782] 
51, [66.99568969  3.19079431  2.97676624  3.27010208], [35.01519115  1.84371552  1.65973071  1.88556888] 
52, [68.94473998  2.84609678  2.7767447   3.00934913], [34.51965669  1.54510816  1.52391504  1.70704275] 
53, [69.09422117  2.54590968  2.7946468   3.03707137], [34.94132677  1.36509708  1.58694863  1.72869679] 
54, [68.27993175  2.54698055  2.55659304  2.95504529], [34.90975633  1.36313615  1.43796346  1.69975359] 
55, [69.4259292   2.62075549  2.67040014  3.01305093], [35.34781854  1.41838533  1.49347533  1.78102637] 
56, [69.10525036  2.60326298  2.61849453  2.81326229], [35.23198817  1.41241419  1.47361107  1.66179661] 
57, [68.65760593  2.64796673  2.80829028  3.07634237], [34.93940823  1.46208168  1.56980701  1.74323636] 
58, [68.14619622  2.53741681  2.64766599  2.94704499], [34.25569863  1.37302264  1.47886085  1.71712195] 
59, [71.05292653  2.94707393  2.65412977  2.80695744], [36.41760331  1.56422086  1.46626303  1.55867196] 
60, [70.62062477  4.37169295  3.02245068  3.70006678], [36.20045921  2.5784146   1.67157506  2.18043478] 
61, [68.77953371  2.78075683  2.68322505  2.80866588], [34.62036703  1.5446063   1.48721459  1.57820508] 
62, [70.6685969   2.98264744  2.71247987  2.71280664], [35.71872389  1.65760703  1.58385335  1.52066027] 
63, [70.05617757  2.89839997  2.60027102  2.80952278], [35.39563087  1.65515537  1.48924549  1.56869032] 
64, [68.93115287  2.56473645  2.57064018  2.79488951], [34.90849428  1.40946101  1.43578814  1.54673222] 
65, [69.07163711  2.64705471  2.67148304  2.77803652], [35.20681169  1.44370668  1.51145363  1.56730568] 
66, [69.38624754  2.6323557   2.58564358  2.78746817], [35.36737211  1.42988515  1.46419068  1.58587742] 
67, [69.88086499  2.71533601  2.64805622  2.86712059], [35.76550387  1.46897127  1.50801483  1.69367793] 
68, [69.80581204  2.6611743   2.64376442  2.85298553], [35.10656054  1.3889859   1.49318029  1.61528159] 
69, [69.88930547  2.89390857  2.55207535  2.87490537], [35.43518107  1.5501814   1.4436352   1.60122719] 
70, [71.91109978  2.85497907  3.33464805  3.85037416], [36.3958748   1.5678906   1.97532194  2.40743385] 
71, [69.30315091  2.9307911   2.67042241  2.7544309 ], [35.03910083  1.60158689  1.48413185  1.5254396 ] 
72, [71.90567981  2.71074522  2.64583043  2.79789269], [36.82730518  1.47109139  1.48243343  1.59413081] 
73, [70.37410567  2.9969      2.60232597  2.62344908], [35.58146511  1.64689581  1.48827707  1.49688034] 
74, [70.30132851  2.83124064  2.72221422  2.70326278], [35.82724061  1.52649679  1.57055211  1.54357076] 
75, [70.68083777  2.75797024  2.75067725  2.84269225], [36.30438994  1.47052334  1.59330892  1.6475447 ] 
76, [70.7901212   3.06193699  2.72527018  2.89589324], [35.78438951  1.64405949  1.54551911  1.69007973] 
77, [71.24242116  2.57272012  3.60403074  2.69824627], [35.73971135  1.41640395  2.09253162  1.55285137] 
78, [66.98088071  2.84939633  2.5992933   2.73165395], [33.71829522  1.5307394   1.45962745  1.54132376] 
79, [69.39437616  2.57692402  3.00099544  2.86152128], [36.18257598  1.41218683  1.70820552  1.59782564] 
80, [68.45075728  2.75592949  2.6613531   2.78198952], [35.70547589  1.4956296   1.53206724  1.59481886] 
81, [68.41897756  2.63753301  2.56920984  2.71105425], [34.58205946  1.41254904  1.46957274  1.56969062] 
82, [68.95076624  2.66172622  2.52775873  2.71212053], [35.04316602  1.41408772  1.44000345  1.59446673] 
83, [70.56635238  2.6400181   2.51161938  2.69464866], [35.82507414  1.40946819  1.4294549   1.56765878] 
84, [70.38399155  2.6465951   2.55530684  2.69490458], [35.50051586  1.41183582  1.46001714  1.58576043] 
85, [68.47429795  2.78050141  2.6036024   2.65175108], [34.78785269  1.49817476  1.50982348  1.5274655 ] 
86, [69.1559923   3.00376964  2.80384572  3.16388546], [35.99419367  1.63396015  1.58287628  1.84601596] 
87, [70.69977912  2.85231886  2.75177457  3.22783042], [35.69062542  1.56699667  1.4920036   1.87932691] 
88, [69.56628484  3.12970712  2.67335527  2.80243342], [35.7807624   1.73151619  1.48913145  1.57060079] 
89, [72.61973895  3.14333619  2.70800353  2.73309631], [38.03380697  1.74727679  1.49965305  1.49262358] 
90, [68.33025454  2.80541586  2.77454595  2.73199555], [34.48000441  1.59104212  1.59223255  1.53728765] 
91, [70.14504859  2.77641169  2.60848948  2.79627336], [35.51041319  1.50067601  1.47256724  1.59437315] 
92, [71.78225341  2.69689484  2.6578918   2.75599014], [37.3823854   1.45132411  1.49820897  1.58407214] 
93, [70.62770598  2.75246928  2.63042957  2.74171163], [35.80358462  1.49777065  1.50520673  1.55878619] 
94, [70.78772597  2.74752064  2.61745005  2.61308804], [35.81837069  1.48907726  1.50161449  1.50364332] 
95, [69.14244641  2.87082554  2.61552798  2.62611614], [35.12077714  1.57230115  1.48750505  1.51011934] 
96, [70.46578648  3.06061708  2.54473793  2.5992414 ], [35.91280948  1.68673882  1.44917842  1.45685215] 
97, [70.22281279  3.02973303  2.5930589   2.52009185], [35.57183127  1.67999781  1.47020273  1.42385956] 
98, [68.8511641   3.02494821  2.82149074  2.49875623], [34.82435719  1.72596922  1.64763182  1.40814432] 
99, [67.19647107  2.70001482  2.67062797  2.81304144], [34.43448565  1.47099312  1.51825846  1.57474888] 
100, [68.8989102   2.80212842  2.57534676  2.58293189], [35.84233306  1.53441614  1.44992754  1.45499042] 
