Epoch: [RMSE Score] [CRPS Score]
1, [106.58633118  12.87723449  10.18646951   8.76668423], [60.0541099   7.44104842  5.9089599   5.06474219] 
2, [107.3175313   13.12555925  11.05919935   8.80516933], [59.33486044  7.63100331  6.52847644  5.15217016] 
3, [107.1742251   12.36606619  10.6717704    8.23735224], [60.29374505  7.06953234  6.2736814   4.78533729] 
4, [103.06976891   7.34386086   6.15570404   4.8194039 ], [57.53935405  4.30678903  3.52171835  2.77777527] 
5, [100.5800473    6.63845722   5.25604612   4.12058613], [53.90369642  3.78999438  3.01344997  2.4140333 ] 
6, [98.08085555  6.1927155   5.02263777  4.29098968], [52.75699907  3.54189406  2.90414277  2.48938741] 
7, [90.56920883  5.57299895  4.84060556  4.45092981], [48.28031902  3.19225377  2.80105287  2.57303611] 
8, [87.62143352  5.43478549  4.63975981  4.75982678], [46.80808666  3.14253602  2.71616712  2.71880945] 
9, [86.56982756  6.52244438  4.5343773   4.6794168 ], [46.42001216  3.64969944  2.66156635  2.67893763] 
10, [86.49846087  5.88391334  4.38731044  4.34909581], [46.50088929  3.48612541  2.52803018  2.47360228] 
11, [88.65311268  6.071819    5.1711522   4.12761983], [48.41103335  3.48704663  3.0595258   2.36312313] 
12, [89.26111124  6.56977402  4.46011735  4.29813359], [49.0979416   3.73071069  2.52629301  2.46262099] 
13, [86.90681504  7.80732477  4.51514206  4.70544247], [47.92884939  4.50455364  2.52570971  2.68786877] 
14, [87.69408614  5.56488244  4.29603554  4.70722122], [47.34637569  3.13352266  2.47192879  2.68710609] 
15, [87.83113906  5.89253304  4.13333956  4.25713278], [48.67839114  3.31211508  2.34488011  2.4216328 ] 
16, [90.56177418  5.43838711  4.1945935   4.7838277 ], [51.36365441  3.09767259  2.37168068  2.74107533] 
17, [86.72043215  6.0259884   4.06119153  4.95189457], [47.50396022  3.37363116  2.2844077   2.86174778] 
18, [86.82783844  5.82851229  3.81651863  5.00211693], [47.60755458  3.21277463  2.17369514  2.89310216] 
19, [86.30522448  5.94209673  3.88549671  4.50687257], [46.85156013  3.36615752  2.25009306  2.55932205] 
20, [84.71081042  5.32522759  3.72772945  5.18900411], [46.92449419  2.99108721  2.09299796  2.98022124] 
21, [85.40676584  5.51677492  3.58835632  4.67407883], [48.17802108  3.11990635  2.03162928  2.66067949] 
22, [84.90485009  4.53006987  3.35093418  4.45936718], [46.13821089  2.44455362  1.88633994  2.5420722 ] 
23, [84.0903761   4.44616291  3.83587756  3.83765265], [45.44844135  2.31184425  2.23023916  2.15036897] 
24, [81.85707234  5.30502886  3.54455895  4.09297004], [45.11009051  2.96212914  1.99246586  2.27843551] 
25, [83.27188569  4.32905912  3.44461958  3.801262  ], [45.06599193  2.39799904  1.92893085  2.16619798] 
26, [82.39682039  4.8336353   3.19438064  3.56793026], [46.01104645  2.49251221  1.78831124  1.96062483] 
27, [82.31762372  4.17758222  3.2915426   3.58999143], [44.0213294   2.2148205   1.80900209  1.98925029] 
28, [81.01849811  4.13890974  3.30658259  4.52567   ], [45.15673303  2.21606956  1.81011762  2.56266907] 
29, [80.77629168  4.49760188  3.0097209   3.04026925], [44.9098928   2.51147501  1.67792246  1.69650193] 
30, [79.55022928  4.17794567  3.01417772  3.49859831], [43.99121081  2.20305493  1.70158655  1.95751635] 
31, [79.81092815  5.84840538  3.4311138   3.30985069], [42.76472088  3.24428287  1.95529764  1.8617046 ] 
32, [80.861678    4.92938325  3.61328925  3.5181195 ], [44.90774856  2.92555334  2.06228922  1.97533181] 
33, [78.47179774  4.44427791  3.11018817  3.39184236], [43.12650192  2.53239914  1.83647646  1.88083344] 
34, [78.25226087  4.50371418  2.92902532  3.15519994], [43.01997047  2.41466162  1.65300427  1.71603335] 
35, [79.10314681  3.8843684   2.9672113   3.1810821 ], [43.5026433   2.08926947  1.691138    1.74574394] 
36, [77.18722333  4.45777899  3.38938689  4.25070779], [43.30368607  2.40471962  1.93633377  2.40018822] 
37, [75.87905866  3.91320647  3.06908532  3.15226051], [41.46551875  2.09831253  1.74125005  1.73187033] 
38, [76.83367547  4.57891033  3.2270767   3.33024528], [43.86755156  2.56779623  1.82935709  1.84331979] 
39, [79.88604912  3.92132627  2.98954049  3.46176634], [44.16534835  2.02342037  1.69475846  1.97660489] 
40, [80.75004003  4.07234731  3.06337132  2.89076203], [45.43285296  2.10091999  1.77234748  1.56054646] 
41, [75.42445732  3.80659615  2.84141729  2.73978047], [41.73970547  1.96201102  1.57056202  1.44171197] 
42, [75.21086766  4.32324213  2.80620651  3.51959801], [42.00446413  2.45863347  1.55345685  2.01282798] 
43, [77.02283161  3.88978319  2.74786518  3.12047789], [42.52821461  2.07202865  1.52946997  1.69326804] 
44, [74.08400652  4.27490206  2.81584867  2.64357622], [40.83044227  2.24277637  1.61580928  1.39558771] 
45, [75.65365944  4.19000926  3.035283    3.00924127], [42.3098019   2.28434782  1.76080491  1.60336523] 
46, [72.88698981  4.74937282  2.91970031  3.01647314], [39.79561066  2.74779476  1.64526328  1.63036537] 
47, [74.72701214  4.12404699  3.46123552  3.73208412], [41.55830378  2.14837982  1.98511132  2.05748802] 
48, [75.00185055  4.55845323  2.78444043  3.93767504], [42.34061504  2.53998724  1.57255204  2.18352354] 
49, [75.09993051  3.82985827  2.73998993  3.03985016], [41.87150224  1.96781857  1.5328156   1.62234366] 
50, [74.65465353  3.85211027  2.68856304  3.32576823], [41.76495868  1.97740165  1.53429178  1.86158278] 
51, [73.99322797  3.86422635  2.68903204  3.11577067], [40.53739242  2.02437488  1.48251171  1.67998058] 
52, [73.45119716  4.56322379  2.69188072  3.04229173], [40.67856316  2.68142479  1.48690459  1.66443427] 
53, [74.82537837  4.02409032  3.07978172  3.03355478], [41.58539304  2.10861078  1.78161574  1.65681903] 
54, [72.74569664  4.11587302  3.08149213  2.77299826], [39.95311377  2.19270749  1.77368842  1.44880192] 
55, [72.96715509  3.84604974  2.62801292  3.39143253], [40.07110267  1.95170317  1.50263351  1.92460932] 
56, [74.90306437  4.45718178  2.83549697  3.4014009 ], [41.71430694  2.49785405  1.6158437   1.90769907] 
57, [73.24686562  4.25815014  2.66191795  3.63819729], [40.06609064  2.36820879  1.47719535  2.01153842] 
58, [74.25158334  4.0776435   2.68602587  2.69834429], [41.89109593  2.12565117  1.51422676  1.43937098] 
59, [71.32887571  3.94788332  3.34678224  2.71763487], [39.29698217  2.0127385   2.01849849  1.45230074] 
60, [71.85847663  4.15339709  2.65877857  2.7071515 ], [39.02544318  2.1856442   1.48517748  1.44056173] 
61, [71.7090625   4.7924113   2.62620127  2.88616211], [39.5147401   2.79747188  1.46469015  1.62781509] 
62, [72.34123854  3.63098003  2.64624193  3.6910292 ], [40.31627765  1.86177194  1.47532419  2.19700619] 
63, [72.10767459  4.37522358  2.65044573  2.77820646], [40.06449004  2.44494073  1.47542344  1.54527415] 
64, [72.55602693  3.83844998  2.55252802  3.05451151], [39.90720604  2.03436065  1.40912738  1.67818474] 
65, [71.31192454  3.90645676  2.82141456  2.94160942], [38.97266111  2.12086988  1.60913921  1.60403607] 
66, [73.81804409  4.22502079  3.02577392  2.81619323], [41.05043956  2.28566863  1.7410232   1.54264943] 
67, [73.93256549  3.69855316  2.62828858  2.87490832], [40.05370688  1.9791819   1.47247433  1.61065539] 
68, [72.07546607  3.9781319   2.51905769  2.86940531], [40.38716412  2.14561255  1.40735464  1.55039026] 
69, [70.92083186  4.03181154  2.52466758  3.01113973], [39.01191079  2.18171558  1.40330287  1.64343786] 
70, [72.84228268  3.97256263  2.56320804  2.7813344 ], [40.42610138  2.12599118  1.44108018  1.51809614] 
71, [70.81335716  4.03345966  2.65969605  2.75239244], [38.69979675  2.20054769  1.51048265  1.50329621] 
72, [72.628813    3.58356432  2.73949822  3.18795695], [40.82027113  1.84090976  1.56351392  1.87360365] 
73, [70.36296187  4.56362528  2.92461614  2.43924115], [38.15892907  2.48380352  1.64479725  1.31204184] 
74, [74.42822068  4.10011204  2.57432471  2.7967676 ], [41.02835082  2.21320984  1.45224155  1.5425183 ] 
75, [72.0779711   4.631794    2.68763936  2.75788679], [39.94790095  2.55813609  1.51304359  1.47213884] 
76, [73.46048657  4.4283561   2.43196197  2.65903457], [40.67079625  2.50186499  1.33955606  1.43772798] 
