Epoch: [RMSE Score] [CRPS Score]
1, [80.31065206 16.07707297 12.89137764 11.29734457], [44.73453962  9.46060809  7.5875093   6.65783577] 
2, [78.8441261  15.07261303 12.44919039 10.88191596], [43.14391279  8.87932752  7.35009574  6.54209917] 
3, [78.00438553  6.17977574  6.15552825  5.59081642], [40.95623707  3.91868039  3.74002247  3.4185562 ] 
4, [77.89908528  5.9533506   5.58205983  4.21238976], [42.2296994   3.46188842  3.1489977   2.44176601] 
5, [74.80335136  5.34212933  4.58504715  4.11751065], [38.62098598  3.03350844  2.67424591  2.30333462] 
6, [72.66338885  5.03148718  4.00437214  3.73049419], [37.13897369  2.86832431  2.36110663  2.17766766] 
7, [66.21530853  4.78088282  4.24804493  4.29992795], [32.86468712  2.68540669  2.44377901  2.39161682] 
8, [64.59565812  5.07004878  3.70826861  3.56490905], [32.17418297  2.90073511  2.30917993  2.03605659] 
9, [67.42587804  4.68531835  3.64525538  3.74994438], [31.67209518  2.63979842  2.13562659  2.10053555] 
10, [61.42804511  4.72267919  4.27742141  3.90212084], [30.36967984  2.65631141  2.49885611  2.17386454] 
11, [63.22151685  6.65739062  3.98860304  4.2290008 ], [31.96244821  3.69600201  2.29531522  2.33972608] 
12, [64.15136992  4.76373608  3.56050372  3.22687183], [30.08250939  3.04925087  2.14498832  1.89781216] 
13, [59.19801036  4.43361535  3.53283152  3.57369071], [29.61823414  2.56094959  2.0256291   2.03624922] 
14, [59.02702315  4.5296657   3.59552225  3.42415755], [30.28055992  2.49760561  2.07150912  1.90738109] 
15, [59.16628932  4.66185251  3.43753481  3.20307238], [28.77677088  2.66368426  1.96529165  1.78948499] 
16, [60.23467319  4.43515907  3.46319994  3.26454433], [31.15412818  2.44882158  1.98680402  1.80076571] 
17, [60.09329997  4.37134379  3.08451755  3.1220328 ], [29.93513642  2.3998145   1.75526283  1.72736857] 
18, [59.3733984   5.35530211  3.92959511  3.1179337 ], [29.06388739  3.08372144  2.23427533  1.75087613] 
19, [58.1294312   4.81560653  4.59690667  3.35594669], [28.83439732  2.73931693  2.53544034  1.87551599] 
20, [57.43637299  4.59214871  2.95215637  3.04775251], [28.64721468  2.66756727  1.90845244  1.74264226] 
21, [57.2393633   4.27718271  2.95663426  2.99705128], [29.37438306  2.36686492  1.69470278  1.67114022] 
22, [57.04178796  4.06950284  2.9846415   3.17872047], [29.34349501  2.21155782  1.70739678  1.73313565] 
23, [57.00501711  4.21678906  2.92245705  3.03366889], [28.13685039  2.25385924  1.67102994  1.69259046] 
24, [56.9380391   4.41449751  3.00477018  3.06462718], [27.67026899  2.39904181  1.71216348  1.73410252] 
