Epoch: [RMSE Score] [CRPS Score]
1,[71.29268569 14.45692461 10.42323217  9.29780874],[41.28980399  8.46097468  6.04529902  5.49045993],124.07102966308594,124.07102966308594,1
2,[71.64890967 14.04432105 10.34028002  8.83080838],[41.54261426  8.31927236  5.98677652  5.17791284],112.96472930908203,112.96472930908203,2
3,[69.01847964  9.32816957  7.591029    6.7401356 ],[39.78713611  5.40743136  4.43195871  3.90288259],98.69435119628906,98.69435119628906,3
4,[65.74672457  7.37722413  5.38395925  4.34307516],[37.2494769   4.10675029  3.15683525  2.48533115],77.53118896484375,77.53118896484375,4
5,[62.36346126  5.93781779  5.38174789  4.55844808],[34.36804835  3.464358    3.0088113   2.75666183],71.6241455078125,71.6241455078125,5
6,[59.35437751  5.44007204  4.03973711  3.36231954],[31.81908587  3.13039044  2.39803467  2.00803717],59.37458801269531,59.37458801269531,6
7,[55.87387803  5.81899498  4.37606344  4.25450768],[29.87122235  3.38567061  2.50601956  2.43299991],51.85899353027344,51.85899353027344,7
8,[53.43124457  6.14171266  4.01778749  3.78234874],[27.25926065  3.66428332  2.30584391  2.1639903 ],48.64176559448242,48.64176559448242,8
9,[52.95273122  4.89472279  3.76260385  4.18870818],[28.48066645  2.6709804   2.13525286  2.40805335],48.2098503112793,48.2098503112793,9
10,[54.34217228  5.65314934  4.34081706  3.71701971],[30.06399345  3.38199891  2.45294604  2.1079133 ],49.03950119018555,48.2098503112793,9
11,[54.00857301  5.32704242  3.67816141  4.68745677],[26.99180899  3.08385593  2.092478    2.75946856],47.919342041015625,47.919342041015625,11
12,[52.80546722  4.8044136   3.65020659  3.4371328 ],[28.5792751   2.68968387  2.07398173  1.99439148],38.76755142211914,38.76755142211914,12
13,[52.74953204  4.6222894   3.55105151  3.73508892],[28.90901478  2.50853492  2.00624466  2.09622762],33.65262985229492,33.65262985229492,13
14,[53.66215767  4.30436895  3.92473883  3.50507187],[27.65967318  2.32597126  2.21583009  2.00044831],28.945096969604492,28.945096969604492,14
15,[50.91490131  4.31408511  3.68019321  3.35681166],[26.76194945  2.29753737  2.06109867  1.93771178],33.396034240722656,28.945096969604492,14
16,[51.82214391  4.13691493  3.882968    3.03693724],[27.88274301  2.23707803  2.23684884  1.69026312],23.275991439819336,23.275991439819336,16
