Epoch: [RMSE Score] [CRPS Score]
1, [106.46762736  12.8362145   10.93173668   8.18715419], [61.43448318  7.44432324  6.38184362  4.74883638] 
2, [105.65100932  12.48103047  10.05372184   8.04668356], [59.36900897  7.26874093  5.88279291  4.65400873] 
3, [102.94907116  11.21605709   9.43917138   6.50880682], [57.34758849  6.41955079  5.45788468  3.72816148] 
4, [94.04108049  6.85756059  5.96791698  4.37088094], [52.72386998  4.00384674  3.44430635  2.53076797] 
5, [90.80231946  6.63767808  5.92659686  4.19710513], [47.84639295  3.79311651  3.48834995  2.42777741] 
6, [89.21345496  6.63694356  7.11107969  4.24791417], [47.26237516  3.91218901  4.19095745  2.40859744] 
7, [89.21871312  5.60823692  4.51413029  4.54454531], [48.96014663  3.14923135  2.62500259  2.60825192] 
8, [89.22178615  5.88994349  4.7763537   4.28104227], [48.94153521  3.34977944  2.7332774   2.45195459] 
9, [92.97055792  5.74783679  4.7197637   4.3641474 ], [52.61347476  3.29236854  2.78007352  2.4725963 ] 
10, [87.11915764  5.99088452  4.45800878  4.05032179], [46.88647125  3.42789619  2.53935668  2.29464581] 
11, [89.74856051  5.54666093  4.69418977  4.62996059], [48.33043725  3.26413953  2.74995945  2.6431088 ] 
12, [89.60313144  5.50353496  4.14256207  4.36517198], [48.52489141  3.17448072  2.37399827  2.47354296] 
13, [87.78531007  5.37236323  4.0904695   4.77738335], [47.85779169  3.13725165  2.32204275  2.7417308 ] 
14, [85.82323621  4.96845616  3.8342831   4.74719063], [46.40550433  2.77877911  2.17557731  2.74951254] 
15, [87.41705922  5.07258538  4.30886156  5.7289162 ], [47.08502763  2.84812295  2.44173034  3.2936395 ] 
16, [84.90109303  5.02229168  3.99002473  4.15467406], [46.04376743  2.88923911  2.27128657  2.31817611] 
17, [84.27428386  5.96845255  4.24157341  4.03856768], [46.04651461  3.44669234  2.45680024  2.24079057] 
18, [86.08039696  5.23432693  3.63789176  4.74300613], [46.66158959  2.95821409  2.10766938  2.66928667] 
19, [86.58409865  4.81663855  3.93455055  4.37675755], [47.77726066  2.67561932  2.24674941  2.46822979] 
20, [82.70427305  4.86951096  3.39625347  4.00161329], [46.12045033  2.6921701   1.90471663  2.2608796 ] 
21, [82.414557    4.38938573  3.38427849  4.09018301], [44.79349515  2.37085669  1.8924119   2.23389805] 
22, [90.29578021  4.0634791   3.61014728  4.00159769], [48.1998559   2.21009356  2.04391218  2.22335408] 
23, [77.73692514  4.42025501  3.73865778  4.02753875], [41.82436873  2.37606256  2.10642972  2.30774384] 
24, [76.61839957  4.6555094   3.41832037  3.46887461], [41.62188594  2.59864285  1.90794764  1.88383615] 
25, [79.12384621  5.05232287  3.46745102  3.55449202], [42.63478435  2.84817085  1.94385004  1.95502048] 
26, [77.88806423  5.33028178  3.43528946  3.38112103], [41.39049705  2.92626703  1.92542928  1.83115445] 
27, [79.11493346  3.96161431  3.09454479  3.74072951], [42.7734114   2.08725031  1.78245175  2.09969099] 
28, [74.45194287  4.23122623  2.95936984  3.86149599], [40.23185714  2.29037135  1.64404894  2.22724155] 
29, [76.52483958  3.89760841  2.88069092  2.96377292], [41.43472908  2.08734361  1.55830425  1.60713099] 
30, [75.37956401  3.9202735   2.75984668  2.92788244], [40.60159906  2.04903586  1.51516757  1.55464049] 
31, [72.78228214  4.0582999   3.14671458  3.35771727], [39.61174601  2.16458028  1.787856    1.82633547] 
32, [70.28308956  4.4802636   2.81236971  3.35768041], [37.69510061  2.30525484  1.67098165  1.85767626] 
33, [76.90839677  4.01548192  2.80745702  3.10755923], [41.24802999  2.02775556  1.60309354  1.71886343] 
34, [72.97708302  4.78276437  2.60929677  3.22798128], [39.09209893  2.56117813  1.44899649  1.81287569] 
35, [70.8295808   3.81091753  2.43242369  3.01636335], [38.37765607  1.96092408  1.3381814   1.67146048] 
36, [70.91217632  3.95140143  2.63571255  3.0428277 ], [38.33006313  2.00699511  1.48243617  1.69840293] 
37, [71.63528787  4.07482802  2.68153432  2.72127973], [38.16066869  2.08478239  1.51349441  1.42362385] 
38, [70.6277855   4.0736524   2.28234854  3.05176258], [38.58946783  2.11923441  1.27233424  1.6777441 ] 
39, [72.57826596  3.78899153  2.34188646  2.86381762], [40.34487809  1.95374187  1.30181966  1.52805187] 
40, [70.34833799  3.84028059  2.33692464  2.85215883], [37.33212087  1.95870561  1.29279589  1.55204729] 
41, [66.92849843  4.21254029  2.27544869  2.72879567], [35.57888825  2.239476    1.2526553   1.47995413] 
42, [68.58073212  3.66642855  2.40641906  3.19983437], [37.38210867  1.91649311  1.34379431  1.76520834] 
43, [69.5742434   3.87922442  2.74181968  2.97123045], [38.61146347  2.05594816  1.5685676   1.65787473] 
44, [68.61412855  4.1063126   2.48153594  2.99825057], [37.37378581  2.12264335  1.39041373  1.60627681] 
45, [68.10785495  3.97564244  2.37675997  2.74820504], [36.46974118  2.01157796  1.35312809  1.46876638] 
46, [68.19987211  3.95960945  2.27306613  2.87053035], [36.33774708  2.00397767  1.27059982  1.60078498] 
47, [69.707671    4.17997269  2.53709104  2.6141819 ], [37.52246653  2.18596608  1.4180087   1.40001471] 
48, [68.16139936  3.81509873  2.18124044  3.41336788], [36.72350343  2.03695548  1.29212682  1.95120727] 
49, [67.96552051  4.10338823  3.79493181  3.04989969], [36.65046234  2.14073769  2.18924262  1.63647453] 
50, [67.83794669  3.86188875  2.53174924  3.5410911 ], [36.3380609   1.98468413  1.44869216  2.00021076] 
51, [72.02800922  3.97870265  2.3190066   2.63015294], [38.81324619  2.10814694  1.27522643  1.41068168] 
52, [68.83349568  3.68788254  2.19177366  2.81409676], [35.96312611  1.93961391  1.20709186  1.54061939] 
53, [69.7184588   3.88958514  2.19101348  3.06737251], [37.20098327  2.02960752  1.19878961  1.76375828] 
54, [66.11739216  4.01715687  2.26100317  2.65694395], [35.66142737  2.11266267  1.25838889  1.40760959] 
55, [67.36872064  3.71438414  2.39712849  2.67859573], [36.66171203  1.86329416  1.31924959  1.4611453 ] 
56, [72.5759997   3.97845901  2.19473896  2.72759454], [39.04897988  2.04222979  1.19720828  1.45946928] 
57, [68.45580056  4.04257965  2.27560046  2.8837964 ], [36.42487178  2.0783828   1.2839144   1.57701232] 
58, [68.83699215  3.78419079  2.16348494  2.69132391], [37.45660354  1.98010894  1.18052568  1.47741293] 
59, [67.41177218  3.81969854  2.1955438   2.96274824], [36.34055422  1.98501444  1.18137467  1.72523607] 
60, [67.24113913  3.69083059  2.11648106  2.63015793], [35.67587937  1.90423393  1.17860067  1.42663326] 
61, [67.85725732  3.81887783  2.83455719  2.48429169], [36.18385528  1.96041044  1.65244329  1.32559603] 
62, [65.72734379  4.0341081   2.25263722  2.65574346], [35.09809897  2.06074632  1.29158097  1.41091979] 
63, [66.92761426  3.72571843  2.45931214  2.72253907], [35.87566583  1.89798522  1.42021526  1.47846516] 
64, [67.05311917  4.07321709  2.27228189  2.55513831], [36.11390493  2.16008624  1.2608374   1.38688278] 
65, [66.05145154  3.82749689  2.15594035  2.62308409], [35.4528855   1.97215477  1.1830961   1.46114469] 
66, [66.96651707  3.71864882  2.0431801   2.79155311], [35.96513803  1.91367595  1.10364956  1.5516589 ] 
67, [66.32674109  3.84457694  2.15866463  2.51458481], [36.25703982  1.99232425  1.19150736  1.39859313] 
68, [66.43191882  4.05368366  2.24651586  2.66251566], [35.5499688   2.09725713  1.23886288  1.46522542] 
69, [66.49405024  3.90530098  2.26770773  2.49894487], [36.30803843  1.9922549   1.25642811  1.36728383] 
70, [67.97904411  3.83461486  2.27114696  2.58773253], [37.1604894   1.93671229  1.25813731  1.41758207] 
71, [65.67080226  3.73148681  2.30640968  2.42200582], [35.24326918  1.88719044  1.28073222  1.30065956] 
72, [69.59152536  3.96794172  2.0085705   3.19963189], [37.49809489  2.12265944  1.11597938  1.81505572] 
73, [66.08608165  4.0336994   2.7612139   2.70499315], [35.63545577  2.14634768  1.51943638  1.49114284] 
74, [66.9395333   3.78783147  2.36763211  2.71676172], [36.04291725  1.9399124   1.32737289  1.46067493] 
75, [67.63919425  4.24919422  2.30834031  2.43066152], [36.09628203  2.17682509  1.29813175  1.28988595] 
76, [65.12655406  3.82391012  2.15296145  2.59714576], [34.76609488  1.93095927  1.21601587  1.43380255] 
77, [63.17926369  3.91043651  2.15113305  2.57005164], [34.1347434   2.04583297  1.1974808   1.43987282] 
78, [63.62759017  3.84792966  2.36858975  2.39549458], [34.20945926  2.00584333  1.30553722  1.28882671] 
79, [66.50838949  3.77891779  2.13180773  2.45986304], [35.4694764   1.8846506   1.16940446  1.3201483 ] 
80, [68.38412745  3.72077638  2.03543975  2.73478762], [37.65870358  1.88142885  1.10276274  1.50081871] 
81, [64.6142396   3.77828088  2.02444983  2.45641434], [34.68064828  1.93795331  1.1131121   1.34051003] 
82, [66.86755146  3.94534262  2.1267179   2.54213458], [36.13504684  2.05427835  1.17857217  1.43074516] 
83, [67.62355758  3.93718777  2.09179186  2.50496466], [36.94049557  2.03566578  1.15407138  1.41022579] 
84, [67.41171494  3.79229828  2.02278531  2.43258586], [36.06149045  1.93993256  1.09517235  1.33040772] 
85, [66.06504733  3.80662892  1.96468319  2.40856458], [36.19050057  2.02838037  1.07002448  1.33871573] 
86, [65.66649717  3.73737141  2.04378883  2.73788306], [34.83397559  1.89245414  1.11073169  1.57026778] 
87, [66.9380201   4.13863497  2.04568561  2.43396524], [36.86462815  2.190903    1.10517867  1.3300414 ] 
88, [68.15581389  3.87579766  2.47005438  2.58504905], [37.85120488  1.95501092  1.34028013  1.39665715] 
89, [68.60685829  4.10132351  2.30288469  2.49804323], [36.70768988  2.06827494  1.28203418  1.35540269] 
90, [65.40906638  3.81907624  2.22221898  2.59845515], [35.46254714  2.02237982  1.25402412  1.42859261] 
91, [64.10178712  3.88318898  2.44931104  2.524567  ], [35.19972905  2.02058072  1.36396294  1.40456816] 
92, [67.61869826  3.99853923  2.35697972  2.54510866], [36.53173534  2.04120033  1.27879175  1.38339982] 
93, [66.72419798  3.94515056  2.27715493  2.59166178], [35.70990038  1.95963581  1.23249737  1.41225092] 
94, [66.83584821  3.88799856  2.2365596   2.73731572], [36.09878978  1.9527239   1.1893818   1.53692826] 
95, [65.17335262  3.89248753  2.05531181  2.45589934], [34.67645081  2.01042126  1.11988458  1.35110664] 
96, [64.99499168  3.80570796  1.98634756  2.4430373 ], [35.00373436  1.98114964  1.08341185  1.34416026] 
97, [66.87063678  3.86908084  2.00183797  2.43460228], [36.14247736  1.96590125  1.07639227  1.34027557] 
98, [65.72215477  4.1711002   2.32757386  2.52374042], [35.8592588   2.17885652  1.31783309  1.44249383] 
99, [65.01951736  3.67147261  2.14562142  2.4724407 ], [35.26157522  1.92946256  1.18833169  1.34568129] 
100, [65.9929991   4.02474542  2.19586661  2.72889789], [35.85027281  2.08840771  1.19727496  1.57371823] 
