Epoch: [RMSE Score] [CRPS Score]
1, [116.0170016   13.69713101   9.43476662   7.14682929], [64.00123558  7.98211257  5.45054392  4.11076659] 
2, [114.66466281  13.41632027   9.30562923   7.13971539], [64.06013727  7.75573049  5.41041598  4.08613992] 
3, [114.88949795  13.27920726   9.21055177   7.08956986], [63.02613284  7.68926746  5.28186227  4.00789713] 
4, [114.4956539   13.20762849   9.2065305    7.05625907], [62.90062523  7.61266194  5.26508114  3.98041561] 
5, [113.51907845  12.99718443   9.15320778   6.98513707], [62.5138228   7.40207719  5.22339486  3.93661984] 
6, [110.95848329  12.57786079   8.93613525   6.74652869], [60.62110808  7.00221752  5.03486269  3.7974166 ] 
7, [107.35788727  11.1264509    7.30445345   5.78569103], [57.23452448  6.1482168   4.11359687  3.26245293] 
8, [103.66282049  10.12232047   5.65680224   4.65738404], [55.0975307   5.92117807  3.30929631  2.70090719] 
9, [106.79262835   8.37280982   4.60094036   4.54085116], [55.86101624  4.62867055  2.72316566  2.61129768] 
10, [107.85418611   7.66630726   4.97749218   4.80463436], [55.48737638  4.14777357  2.79963443  2.78793647] 
11, [104.52206662   8.20879422   4.91628983   4.41442036], [53.81351754  4.40594807  2.73913213  2.53781203] 
12, [101.23137921   7.06768529   4.14343665   4.55958772], [51.76892158  3.66577212  2.3272226   2.60706895] 
13, [97.08476642  7.11224273  3.87115575  4.87286313], [49.32481238  3.6128518   2.16120214  2.77053043] 
14, [97.12691372  7.16543225  4.01914859  4.51469494], [48.97611354  3.65327642  2.24967843  2.57806036] 
15, [93.05460859  7.25096629  3.85838265  4.46476422], [46.67236531  3.73120176  2.17183403  2.54594484] 
16, [90.08123496  7.43735649  3.89209943  4.55324765], [45.09243146  3.70922763  2.18314006  2.59166155] 
17, [88.30777597  7.47013587  4.06014298  4.38051162], [43.77781704  4.05652015  2.29137652  2.44362251] 
18, [88.66336519  7.87445681  4.39537884  4.75712826], [44.64605281  3.83412127  2.41350946  2.63854407] 
19, [88.17513124  7.53707206  4.16725276  4.45507461], [44.26514804  3.72194274  2.30241466  2.45673639] 
20, [87.90767248  7.34522751  3.6290483   4.5547491 ], [43.85864696  3.66379007  2.00430923  2.54407271] 
21, [87.88376617  7.59686479  3.83292069  4.40911373], [44.23765472  3.79612965  2.1391212   2.46821987] 
22, [89.33079023  7.22896013  3.77628321  4.34266082], [45.06802889  3.6589552   2.06770332  2.4283618 ] 
23, [86.72696562  7.40689704  3.91959799  4.57941997], [43.68308378  3.7630823   2.18169053  2.50310954] 
24, [88.02559634  7.54446328  4.12669647  4.36799636], [44.41013033  3.63188677  2.28210636  2.40777292] 
25, [85.83703201  7.39456806  3.51409012  4.41270765], [43.31893641  3.6348734   1.94628274  2.42548914] 
26, [87.48870068  7.27306041  3.57428752  4.24825396], [44.31845268  3.59087179  1.97590396  2.38405234] 
27, [86.69467148  7.08490276  3.68435593  4.28945115], [43.57249811  3.47417215  2.00486991  2.40037452] 
28, [86.59225924  7.40145311  3.60992671  4.27291672], [43.48456372  3.61187906  2.00433789  2.35150254] 
29, [86.58574984  7.08557338  3.4739226   4.18302792], [43.14272681  3.52776398  1.89681777  2.28782827] 
30, [86.55057198  7.30054913  3.64406729  4.18814132], [43.72374468  3.55582647  2.0116626   2.28233131] 
31, [84.95454643  7.09574043  3.38922675  4.04084568], [42.42134046  3.37730336  1.82331844  2.22158555] 
32, [85.87134051  7.14744977  3.24877792  4.0028552 ], [43.22333474  3.51669135  1.80421032  2.1652809 ] 
33, [85.29094808  7.16451466  3.43515729  3.95117125], [42.40350372  3.54974317  1.8969953   2.12895675] 
34, [84.5350484   7.10920529  3.02751169  3.84715935], [42.24659568  3.38987065  1.6811435   2.11967643] 
35, [85.38049358  7.09682933  3.68509494  4.02861445], [42.86959506  3.47817246  2.06742075  2.18966234] 
36, [87.97621599  7.20578347  3.69139669  3.81727168], [44.91971791  3.37657097  2.02548408  2.09729068] 
37, [84.60958712  7.03305022  2.86180037  3.77606482], [41.92369831  3.65092564  1.57250639  2.05193498] 
38, [83.7688544   7.16444031  2.8038958   3.6300608 ], [41.1501786   4.05326016  1.61507389  1.99659529] 
39, [84.76432998  7.19502757  3.1274574   3.85859879], [42.24295036  3.37729465  1.78254442  2.06480392] 
40, [83.44734568  6.78379092  2.68282496  3.47284544], [41.8609523   3.74748412  1.59828198  1.89998288] 
41, [83.68566107  6.65633635  3.24189467  3.65351361], [41.45257643  3.2821879   1.80786873  1.98191939] 
42, [85.08999807  6.71133211  2.84025706  3.56898386], [43.27176834  3.28537933  1.6052782   1.93599778] 
43, [84.09892045  6.9822144   3.28638347  3.86399004], [42.16234401  3.37438061  1.83236417  2.08042069] 
44, [84.22204247  6.95564492  2.92707031  3.45829211], [42.53214813  3.38254575  1.57206182  1.87817623] 
45, [83.83120751  6.92289721  2.74194245  3.57067436], [41.49313804  3.59310528  1.46937866  1.90588823] 
46, [84.06200625  7.05699614  3.22725764  3.70074007], [42.28823186  3.38397959  1.79463707  1.99802058] 
47, [84.59989214  6.88565591  3.27220273  3.33820733], [41.91808453  3.26965531  1.75163972  1.81872417] 
48, [84.16800655  7.01516929  3.1854222   3.9246769 ], [41.91170628  3.61538813  1.75217911  2.08282131] 
49, [85.32033161  7.08348898  3.49773083  3.55582574], [43.02873569  3.25084326  1.92082784  1.95479499] 
50, [83.94927779  6.94542848  2.6756234   3.47806222], [42.05420498  3.49241195  1.46916478  1.88043671] 
51, [84.04926226  6.85855699  3.12226529  3.73793854], [42.3511972   3.31797924  1.73014346  2.00962998] 
52, [84.7465198   6.79567871  2.92437992  3.38800466], [42.41829043  3.36623552  1.59163413  1.85200457] 
53, [83.26693065  6.87248497  2.81271817  3.62478064], [41.43886534  3.30339278  1.53092107  1.92235605] 
54, [84.59743232  6.91109365  3.25405646  3.61951327], [41.96775118  3.64212159  1.80946318  1.95644822] 
55, [84.61036575  6.89562692  2.77925946  3.329844  ], [41.85585397  3.43878416  1.5245085   1.7912786 ] 
56, [84.88408795  6.90156069  3.1641897   3.73519216], [42.15462416  3.68018956  1.7188967   1.97543873] 
57, [83.7825684   6.91209509  2.79014141  3.48366553], [42.09607159  3.28572339  1.52730882  1.84733378] 
58, [85.1428937   6.72938217  2.93250227  3.50991205], [42.69599821  3.47646361  1.56204389  1.87290616] 
59, [83.25323242  6.8404989   2.9063861   3.65387403], [42.32291065  3.37113951  1.6412065   1.91714711] 
