Epoch: [RMSE Score] [CRPS Score]
1, [80.37423976 16.41009028 13.83066186 11.24467783], [43.52207481  9.82773797  8.2021145   6.61854787] 
2, [79.64264703 15.30118984 13.10440351 10.84654415], [43.38832747  9.26335124  7.91364359  6.51934754] 
3, [79.63147801 11.20263782 10.22461989  8.73672372], [42.77955366  6.30785106  5.80921229  4.88874748] 
4, [79.75275501  6.04468753  5.77841977  5.12796422], [43.45415935  3.49801533  3.20362753  2.74331411] 
5, [78.34304002  4.96433315  5.81926569  5.19105422], [41.7756413   2.5990729   3.28237508  2.74368248] 
6, [79.70608393  5.74130484  4.95272464  3.9612628 ], [41.85126578  3.21050461  2.79451097  2.15307685] 
7, [75.39870691  7.86296418  7.06387534  5.73255453], [40.42732062  4.04637375  4.18187987  2.97033063] 
8, [79.76349106  5.06176123  4.63935552  3.7289846 ], [40.3908746   3.02877624  2.94019378  2.2274248 ] 
9, [71.35352158  4.37931504  4.21500054  4.50129291], [38.40622696  2.62636212  2.49002124  2.74639488] 
10, [69.24784362  4.41672966  4.67925987  3.62734723], [34.26372821  2.29721955  2.5846369   2.19780515] 
11, [64.04155853  4.68333919  4.02603271  3.58279035], [31.04383392  2.59689499  2.28227838  1.96343105] 
12, [65.45025075  4.15251667  3.96439027  3.27566364], [31.00460738  2.22903257  2.26240811  1.84364216] 
13, [61.13213646  4.16315357  3.80921825  3.41817463], [31.0405269   2.11810169  2.14119826  1.91841475] 
14, [63.9589066   4.33065258  3.50760702  3.2196861 ], [30.0210601   2.22896801  1.99684039  1.79948766] 
15, [61.51409606  3.58723013  3.40574189  3.59949598], [28.79832946  1.81506805  1.92939266  1.95124035] 
16, [59.32065556  3.98101094  3.67318393  3.77261481], [29.26002075  1.95062317  2.03611687  1.99890027] 
17, [61.25161132  3.83976893  3.8719054   3.49039283], [28.98968191  1.91578318  2.19520744  1.86663846] 
18, [60.54185651  4.41351623  3.96311607  3.15163691], [30.07075052  2.49226006  2.28714809  1.71774323] 
19, [61.4144527   4.00430632  4.28937122  3.39180782], [28.876152    2.22635036  2.3794244   1.78200232] 
20, [56.30056182  3.49424201  3.26303194  3.32290036], [27.61215898  1.89724497  1.97735648  1.77280329] 
21, [60.38801711  3.37113019  3.12619151  3.42532387], [29.25370167  1.7187054   1.77975192  1.80531884] 
22, [61.27976282  3.52687442  3.24012978  3.22369042], [30.10132487  1.83275309  1.83755733  1.74716814] 
23, [59.35612824  3.4387541   3.09897785  2.93248187], [29.63037654  1.848209    1.76732033  1.57080468] 
24, [60.30988025  3.44371627  3.28033167  2.90443672], [29.48363339  1.85854942  1.86588685  1.56927076] 
25, [59.43119223  3.24676791  3.01813674  3.04193616], [28.5989553   1.62530379  1.72684834  1.61553974] 
26, [57.41274034  3.42643814  2.92126483  3.3334937 ], [28.31877466  1.82583504  1.66225058  1.82925951] 
27, [57.18188286  3.70250406  4.24557871  3.46528117], [28.04986776  2.11783203  2.44324504  1.82837502] 
28, [58.03594852  3.56592249  2.93534683  2.80542734], [28.30181307  1.96054597  1.69561639  1.5501009 ] 
29, [62.30918751  3.27830707  3.07584445  2.76815572], [30.93577661  1.66216089  1.74901542  1.57775279] 
30, [59.72149073  3.11484337  2.83323228  2.5301982 ], [28.82924166  1.56298645  1.59790306  1.44703389] 
31, [58.75389983  3.33782953  2.91548975  2.46526341], [29.49599762  1.7499514   1.64283497  1.33622508] 
32, [57.68308513  3.01342877  2.74659031  2.37311577], [29.0104387   1.54874121  1.57566016  1.25605886] 
33, [60.69272417  2.95797405  2.82082127  2.40943693], [29.96628954  1.53509025  1.60214278  1.30882355] 
34, [59.18657669  3.43324185  2.74183545  2.46327787], [29.5248585   1.80075901  1.59295988  1.32758631] 
35, [62.72716165  3.64269884  2.72671485  2.5179448 ], [32.13630838  1.9867941   1.58601502  1.45798716] 
36, [59.44935964  3.2261039   3.68881015  2.58202559], [30.05155686  1.75635409  2.08270734  1.5074853 ] 
37, [59.187224    2.95788927  2.72848067  2.48400085], [29.28980074  1.51737071  1.52612783  1.38236641] 
38, [65.03253909  3.53269536  2.63866929  2.65904698], [32.11825362  1.80670005  1.49500029  1.42246888] 
39, [58.17928428  3.4362313   3.2274313   2.77625662], [28.33420778  1.76772676  1.78238176  1.46979017] 
40, [61.29784292  3.39131471  2.50497865  2.25612845], [30.29588672  1.70789566  1.43209436  1.24862067] 
41, [59.04907774  3.34969348  2.64502745  2.32466283], [29.37593257  1.78646882  1.51908881  1.30918255] 
42, [58.59067147  3.15457043  2.50484323  2.4224617 ], [29.0641796   1.5706979   1.43260609  1.36355493] 
43, [58.5230943   3.04658781  2.44988955  2.32116685], [29.25584037  1.54379736  1.38538738  1.26575452] 
44, [58.54972656  2.82533114  2.31794937  2.15320683], [29.18352282  1.45845598  1.32383329  1.17173063] 
45, [58.47205129  2.87660453  2.44812343  2.223026  ], [29.30903943  1.50457673  1.38744896  1.22543141] 
46, [64.56744006  3.19214751  3.01414925  2.76222421], [31.68069614  1.54692046  1.66568927  1.48569932] 
