Epoch: [RMSE Score] [CRPS Score]
1, [97.09983925 18.79386547 14.67812536 12.21885621], [54.43200471 12.09074606  9.13399114  7.47253571] 
2, [95.98714107 18.58377079 13.8460316  11.74261871], [54.02154416 11.8568745   8.64125891  7.27312469] 
3, [93.83555352  6.79631638  4.58849732  4.93321197], [51.45234477  4.08242224  3.17746475  3.00492332] 
4, [90.3490976   5.20455854  4.01992365  4.27682288], [48.48617636  2.97356227  2.34421376  2.51762013] 
5, [90.53566555  4.62456782  4.37688214  4.68159425], [45.43383071  2.8480044   2.50350474  2.64093435] 
6, [81.35418759  5.0518277   3.72575552  3.73371678], [42.45672759  2.84908349  2.16091879  2.20135936] 
7, [79.15634031  7.95582129  3.88373735  4.0725808 ], [42.15818996  4.62326498  2.23554878  2.28646929] 
8, [78.62884939  4.71354865  4.50939792  3.96374761], [42.30070213  3.28345601  2.5809985   2.29308279] 
9, [82.34308043  4.40197028  4.92472251  4.06785833], [41.37829799  2.53339747  2.8122693   2.33200373] 
10, [82.82541142  5.7590452   4.0613381   4.72974916], [45.90543654  3.42838908  2.30818597  2.68070695] 
11, [81.70422563  6.44984111  4.48507935  3.94167922], [41.95596526  3.72293076  2.59302551  2.21966809] 
12, [84.1796      4.67921033  3.8650973   4.05486998], [42.69005832  2.69174849  2.19127628  2.25096865] 
13, [83.12893783  5.01343181  3.81428685  3.91034648], [41.6394063   2.78201239  2.18416051  2.17966114] 
14, [80.65560265  4.61477134  3.46913034  4.18580134], [41.83056046  2.53230509  1.97046316  2.31628579] 
15, [80.45003927  4.35575528  3.99938633  4.10060111], [41.42561877  2.39713236  2.27736449  2.26147639] 
16, [82.00082552  4.14837433  3.71025644  4.62458307], [42.28296435  2.34393148  2.09057091  2.56420348] 
17, [83.71421665  5.09597037  4.16272306  4.69610121], [43.15217091  2.97579757  2.36311345  2.57720348] 
18, [81.94858604  4.94466492  3.65953185  3.80001531], [42.40983393  2.75742461  2.10156113  2.1253729 ] 
19, [84.08793802  4.16719663  3.3295407   3.90439285], [43.91020453  2.33519848  1.87374952  2.13963966] 
20, [85.63962072  3.87768384  3.36519846  3.99240093], [43.48451603  2.18399011  1.902444    2.18847248] 
21, [81.52630424  3.9295759   3.15863651  3.46966775], [43.02844118  2.23249495  1.84390775  1.93409349] 
22, [81.45255774  3.42974631  3.32390146  3.55795564], [43.79031135  1.96658195  1.85711864  1.90826116] 
23, [83.36410807  3.47391109  3.30227661  3.57078024], [42.56247348  1.88300599  1.87750684  1.99077511] 
24, [82.65757635  3.65851241  2.89401854  3.64893478], [42.85337646  2.00804015  1.62776399  2.00126572] 
25, [79.5627889   3.37051577  3.12755377  3.40901292], [40.91320226  1.86634208  1.7492767   1.84909395] 
26, [79.02936528  4.23756333  3.00076659  3.20496846], [40.95581039  2.48430401  1.735137    1.73466049] 
27, [78.91273054  4.3935234   2.91638003  3.31603975], [40.67839336  2.60751713  1.67332679  1.81006574] 
28, [77.88009124  3.23605145  2.7642631   3.47611437], [39.46678928  1.77293854  1.56735415  1.99265604] 
29, [78.92212024  3.70565161  2.5886213   3.31018017], [41.11599668  1.96818335  1.47007014  1.84460859] 
30, [76.46227031  4.20804624  2.55908477  3.43184846], [40.31053304  2.51191759  1.4502704   1.91191205] 
31, [78.23909905  3.71175358  2.40521296  3.03566826], [39.33437509  2.03435212  1.3717265   1.69274395] 
32, [79.44659944  3.41120004  2.90918812  3.29345276], [42.31346018  1.84004048  1.67748519  1.86859212] 
33, [79.24224074  3.36045384  2.46409001  3.23915627], [40.43891292  1.83678558  1.38976548  1.87737829] 
34, [78.47038747  3.76399957  2.42784494  3.70004233], [40.93486869  2.10221598  1.43193952  2.12227879] 
35, [76.45913657  3.69053501  3.35808317  3.26804676], [40.69166966  1.96410113  1.94392764  1.82225429] 
36, [76.44675889  3.85203605  2.29247346  3.07509007], [38.95226938  2.09228467  1.29752441  1.66919658] 
37, [81.26936935  3.43714497  2.5028958   3.08060953], [42.76085642  1.81404086  1.4127975   1.71926124] 
38, [77.98863894  3.48234965  2.34203514  3.17388438], [40.98778755  1.83390906  1.32827074  1.80748472] 
39, [77.5901771   3.48395899  2.4012272   3.02646624], [39.20793182  1.84463686  1.3504603   1.65375342] 
40, [76.94919408  3.49427306  2.44678136  3.06234235], [40.68580629  1.96646478  1.39706538  1.67599336] 
41, [80.07168321  3.19010681  2.55626821  3.29932663], [40.23351805  1.7340807   1.46807106  1.8596101 ] 
42, [75.76152072  3.96280168  2.77341663  3.05846379], [39.88244125  2.28627242  1.5812824   1.64930266] 
43, [80.43292804  3.54934678  2.31849398  3.18538079], [42.08370306  1.87904134  1.31387347  1.79669485] 
44, [76.41064238  3.74066563  2.0902162   3.13958609], [38.97050734  2.07411582  1.18463382  1.73379107] 
45, [75.86393408  4.21199318  2.81479506  3.09108107], [38.98161414  2.32612193  1.62568409  1.69231611] 
46, [75.52004993  3.65221885  2.93738283  3.05134927], [39.96625218  1.92159484  1.71631014  1.67873891] 
47, [81.21825975  3.52150746  2.22446555  3.08723048], [42.77658878  1.89984675  1.29161933  1.76001685] 
48, [76.41863794  3.51361835  2.29223164  2.9789499 ], [39.46966451  1.95895593  1.41519289  1.64338134] 
49, [79.10662066  3.67719816  3.10387929  3.11084172], [42.25119752  1.94981611  1.80110734  1.72228842] 
50, [78.35004446  4.03890526  2.90860793  3.12934465], [41.54495919  2.27608511  1.67990889  1.71368022] 
51, [78.42887337  3.77514365  2.11097925  3.20186844], [42.04850223  2.08356835  1.26880346  1.77631058] 
52, [80.10739403  3.59010168  2.62364958  3.05260517], [41.85155344  1.91192279  1.51184724  1.68581407] 
53, [78.09863646  3.26449941  2.14495402  3.12066728], [40.86726493  1.71211763  1.21724834  1.76611698] 
54, [75.96333439  3.49929929  2.27519873  3.04823788], [39.56383067  1.89366006  1.29167451  1.75796146] 
55, [83.98043445  3.6889277   2.15175128  3.01814454], [44.60911056  2.08067593  1.22598294  1.70011971] 
56, [81.10545489  3.27189856  2.57084819  3.47561963], [44.66657007  1.78214406  1.46813148  2.11603195] 
57, [78.54568413  3.33784688  2.22327556  2.97307031], [40.21035256  1.78850748  1.2616274   1.66875407] 
58, [74.98208684  3.71635181  2.60695699  3.16544683], [39.55398558  1.95032268  1.48804884  1.77518839] 
59, [78.03116671  3.3528933   2.20894938  3.21179791], [40.55071988  1.77918247  1.23984339  1.76935658] 
60, [82.25776671  3.65942701  2.16752903  2.91516771], [44.39433998  1.96514375  1.25936986  1.6244359 ] 
61, [82.67706475  3.75750087  2.98567265  3.17108355], [43.66160306  1.97548898  1.69824867  1.78599398] 
62, [77.94911792  3.36084226  2.34276439  3.09824708], [40.72787008  1.78273711  1.32931192  1.7368278 ] 
63, [75.88877039  3.62937247  2.47126273  2.99254915], [38.93659768  1.98778419  1.41147572  1.69080365] 
64, [77.64549854  3.60255601  2.51306619  3.20433122], [40.24842402  2.06430867  1.45207706  1.85050485] 
65, [77.97347274  3.57096152  2.57249143  3.49387898], [40.60116896  1.92798487  1.47742445  2.12086734] 
66, [74.86786686  5.80289014  4.28794783  5.23308344], [39.43845619  3.42287692  2.51861689  3.05416006] 
67, [80.20287179  4.66292236  3.53774368  6.13316889], [40.7177842   2.6019631   2.15133663  3.49692915] 
68, [73.68948958  3.73527729  2.63023897  4.37250944], [38.46486537  2.08103866  1.51376937  2.48523413] 
69, [75.00561048  3.2132034   2.21287609  3.31809124], [37.85125705  1.74947424  1.25754649  1.90486437] 
70, [75.56045641  3.9302159   2.1407958   3.09922199], [38.85116237  2.33057495  1.20310529  1.79179172] 
71, [78.88375005  3.47429126  2.16114313  3.04296785], [42.04503968  1.81811935  1.2260974   1.7592649 ] 
72, [74.97870908  3.32236694  2.25169091  2.89372435], [38.40283036  1.74905623  1.27608823  1.66243675] 
73, [76.26372698  3.3250895   2.3611521   2.92570915], [40.67942729  1.78707525  1.34018496  1.70130942] 
74, [75.3109717   3.34638608  2.27302906  2.89458849], [38.65048584  1.79812606  1.27225666  1.68505387] 
75, [76.67089158  3.75952913  2.11864886  2.9120475 ], [41.04797516  2.02102077  1.19598613  1.65731384] 
76, [75.83862444  3.5975751   2.53828946  2.98736339], [40.19334403  1.91654479  1.45367327  1.6804513 ] 
77, [76.2311822   3.4336057   2.33145695  2.9376623 ], [39.78426589  1.81921684  1.33239593  1.68843391] 
78, [74.52109644  3.48114915  2.31655331  3.02911922], [38.63234647  1.95361577  1.30162918  1.74131298] 
79, [78.82355327  3.72999487  2.37379205  2.92685247], [41.25004955  2.03464289  1.35614891  1.66149943] 
80, [77.93581856  4.57070599  2.49239377  2.93707897], [41.93701477  2.69281446  1.45389586  1.68217308] 
81, [78.73002722  3.49138216  2.18956251  2.9261093 ], [40.94876815  1.86442349  1.22643902  1.67275069] 
82, [78.48978142  3.42807494  2.32906226  3.26947891], [41.35504905  1.82180443  1.32279927  2.00927237] 
83, [77.74158078  3.58465966  2.2574187   2.93978941], [41.5047871   1.89141366  1.25925504  1.71304217] 
84, [75.64919848  3.67618042  2.12922383  2.9420572 ], [39.51125313  1.94907505  1.20101871  1.68828682] 
85, [77.39806021  3.42785755  2.33820982  2.89014556], [40.79488344  1.796781    1.31796461  1.63481586] 
86, [79.56424384  3.82242582  2.18809197  2.88738712], [41.87512229  2.05631103  1.23032435  1.64653354] 
87, [76.13805255  3.69044981  2.57966857  2.83579675], [39.19528072  1.95411669  1.46156789  1.58791401] 
88, [80.25975303  3.45046618  2.98484275  2.87609194], [41.48098041  1.85776921  1.7127112   1.62835626] 
89, [76.21081311  3.46962364  2.11834447  2.92439379], [39.30895503  1.85152731  1.19041324  1.69624001] 
90, [76.47698564  3.39762551  2.38201719  2.91289167], [39.10534027  1.84891078  1.36461125  1.67470451] 
91, [75.23834689  3.92389773  2.06521627  2.94361964], [38.84618699  2.15151531  1.17142777  1.69002455] 
92, [75.22394605  3.58084555  2.13198206  2.91302209], [38.33767442  1.88121394  1.2022861   1.62967249] 
93, [74.98991164  3.66777214  2.38880148  2.87753179], [39.06816951  1.93967957  1.37595553  1.63591423] 
94, [75.29215355  3.75638694  2.35503038  2.89534184], [38.78708395  2.02233064  1.34432662  1.67298402] 
95, [75.80514882  3.5410291   2.28184821  2.83813414], [38.45556914  1.85237296  1.28508172  1.58829034] 
96, [77.73897493  3.45807593  2.03880354  2.95204362], [40.26131244  1.83169326  1.14208539  1.68384513] 
97, [77.4296588   3.48525523  2.21018893  2.87321167], [40.7020048   1.84611435  1.25322934  1.61516632] 
98, [77.12513711  3.43062447  2.32316369  3.0397998 ], [39.98160088  1.84527448  1.32585449  1.78604583] 
99, [75.89680265  4.15922403  2.67083602  3.16094873], [38.33261316  2.54375771  1.51797704  1.79266291] 
100, [80.41896655  3.81321182  2.43405835  3.0096106 ], [41.96907985  2.06335239  1.38011245  1.69075674] 
